SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21281PRE	11145065	00:03:38	9.51 GB	1	32	00:07:07	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21281PRE.11145065.log
D21309D0	10826261	00:37:52	44.15 GB	1	32	03:28:01	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D0.10826261.log
D21309D0	11145066	00:02:53	9.24 GB	1	32	00:05:36	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D0.11145066.log
D21309D10	10826268	00:30:41	53.78 GB	1	32	02:30:24	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D10.10826268.log
D21309D10	11145067	00:02:26	8.39 GB	1	32	00:04:45	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D10.11145067.log
D21309D15	10826275	00:17:40	35.18 GB	1	32	01:08:50	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D15.10826275.log
D21309D15	11145068	00:01:51	6.91 GB	1	32	00:03:37	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D15.11145068.log
D21309D181	10826282	00:26:18	65.45 GB	1	32	02:11:43	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D181.10826282.log
D21309D181	11145069	00:03:37	8.07 GB	1	32	00:07:02	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D181.11145069.log
D21309D22	10826289	00:08:44	21.95 GB	1	32	00:38:34	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D22.10826289.log
D21309D22	11145070	00:00:43	5.86 GB	1	32	00:01:26	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D22.11145070.log
D21309D29	10826296	00:40:45	82.20 GB	1	32	03:21:33	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D29.10826296.log
D21309D29	11145071	00:03:09	10.15 GB	1	32	00:06:06	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D29.11145071.log
D21309D365	10826303	00:33:48	58.89 GB	1	32	02:30:51	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D365.10826303.log
D21309D365	11145072	00:03:17	9.11 GB	1	32	00:06:23	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D365.11145072.log
D21309D58	10826310	00:28:26	70.79 GB	1	32	02:11:07	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D58.10826310.log
D21309D58	11145073	00:03:35	9.76 GB	1	32	00:06:56	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309D58.11145073.log
D21309PRE	10826317	00:30:06	62.75 GB	1	32	02:17:41	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309PRE.10826317.log
D21309PRE	11145074	00:03:08	8.85 GB	1	32	00:06:08	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21309PRE.11145074.log
D21376D20	10826324	00:24:44	51.85 GB	1	32	02:06:40	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D20.10826324.log
D21376D20	11145075	00:02:22	8.39 GB	1	32	00:04:36	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D20.11145075.log
D21376D358	10826331	00:40:02	79.39 GB	1	32	03:07:41	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D358.10826331.log
D21376D358	11145076	00:03:08	10.12 GB	1	32	00:06:05	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D358.11145076.log
D21376D50	10826338	00:26:52	65.26 GB	1	32	02:08:32	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D50.10826338.log
D21376D50	11145077	00:03:24	8.84 GB	1	32	00:06:39	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D50.11145077.log
D21376D6	10826345	00:27:59	66.88 GB	1	32	02:15:13	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D6.10826345.log
D21376D6	11145078	00:03:38	9.41 GB	1	32	00:07:06	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D6.11145078.log
D21376D95	10838401	00:30:30	73.79 GB	1	32	02:27:04	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D95.10838401.log
D21376D95	11145079	00:03:53	9.44 GB	1	32	00:07:31	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376D95.11145079.log
D21376PRE	10838408	00:20:40	53.83 GB	1	32	01:35:52	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376PRE.10838408.log
D21376PRE	11145080	00:02:37	8.24 GB	1	32	00:05:07	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21376PRE.11145080.log
D21590D19	10838415	00:33:38	46.53 GB	1	32	02:33:15	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590D19.10838415.log
D21590D19	11145081	00:03:58	8.96 GB	1	32	00:07:41	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590D19.11145081.log
D21590D6	10838422	00:30:58	36.15 GB	1	32	02:25:37	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590D6.10838422.log
