SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21685D58	10850870	00:28:09	18.19 GB	1	32	00:58:13	COMPLETED	Duke_short/0.2_deduplication/logs/D21685D58.10850870.log
D21685D7	10850877	00:22:42	12.04 GB	1	32	00:46:40	COMPLETED	Duke_short/0.2_deduplication/logs/D21685D7.10850877.log
D21685NPE	10850884	00:19:00	30.83 GB	1	32	00:39:08	COMPLETED	Duke_short/0.2_deduplication/logs/D21685NPE.10850884.log
D21685PRE	10850891	00:17:18	8.01 GB	1	32	00:35:46	COMPLETED	Duke_short/0.2_deduplication/logs/D21685PRE.10850891.log
D21752D14	10850898	00:15:19	17.53 GB	1	32	00:31:40	COMPLETED	Duke_short/0.2_deduplication/logs/D21752D14.10850898.log
D21752PRE	10850905	00:14:28	23.41 GB	1	32	00:28:38	COMPLETED	Duke_short/0.2_deduplication/logs/D21752PRE.10850905.log
D21754D12	10850912	00:18:49	27.99 GB	1	32	00:39:22	COMPLETED	Duke_short/0.2_deduplication/logs/D21754D12.10850912.log
D21754D20	10850919	00:19:11	27.36 GB	1	32	00:39:48	COMPLETED	Duke_short/0.2_deduplication/logs/D21754D20.10850919.log
D21754D26	10850926	00:23:42	33.79 GB	1	32	00:48:28	COMPLETED	Duke_short/0.2_deduplication/logs/D21754D26.10850926.log
D21754D54	10850933	00:27:15	36.11 GB	1	32	00:55:28	COMPLETED	Duke_short/0.2_deduplication/logs/D21754D54.10850933.log
D21754D8	10850940	00:17:21	24.31 GB	1	32	00:35:33	COMPLETED	Duke_short/0.2_deduplication/logs/D21754D8.10850940.log
D21754PRE	10850947	00:25:12	33.44 GB	1	32	00:51:44	COMPLETED	Duke_short/0.2_deduplication/logs/D21754PRE.10850947.log
