SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21630D8	10838484	00:24:48	4.45 GB	1	8	00:39:51	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21630D8.10838484.log
D21630D96	10838491	00:34:35	7.96 GB	1	8	00:54:23	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21630D96.10838491.log
D21630PRE	10838498	00:42:27	6.69 GB	1	8	01:08:01	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21630PRE.10838498.log
D21685D0	10838505	00:58:00	7.56 GB	1	8	01:33:28	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685D0.10838505.log
D21685D15	10838512	01:00:27	8.02 GB	1	8	01:39:04	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685D15.10838512.log
D21685D22	10838519	00:37:47	5.87 GB	1	8	00:59:48	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685D22.10838519.log
D21685D30	10850864	01:01:39	6.10 GB	1	8	01:40:19	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685D30.10850864.log
D21685D58	10850871	01:10:07	13.34 GB	1	8	01:54:30	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685D58.10850871.log
D21685D7	10850878	00:58:07	4.59 GB	1	8	01:31:31	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685D7.10850878.log
D21685NPE	10850885	00:59:38	5.97 GB	1	8	01:36:48	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685NPE.10850885.log
D21685PRE	10850892	00:43:53	6.04 GB	1	8	01:11:17	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21685PRE.10850892.log
D21752D14	10850899	00:36:23	4.01 GB	1	8	00:59:50	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21752D14.10850899.log
D21752PRE	10850906	00:43:49	8.38 GB	1	8	01:10:56	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21752PRE.10850906.log
D21754D12	10850913	00:46:39	4.84 GB	1	8	01:17:24	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21754D12.10850913.log
