SampleID	Actinomycetota	Bacteroidota	Campylobacterota	Candidatus_Melainabacteria	Candidatus_Saccharibacteria	Chloroflexota	Cyanobacteriota	Firmicutes	Fusobacteriota	Lentisphaerota	Pseudomonadota	Synergistota	Thermodesulfobacteriota	Unclassified	UNCLASSIFIED	Verrucomicrobiota
BMT164D7	0.0277771059083663	6.39799643296524	0.0174940158313603	0	0.0142212947873486	0	0	84.6867894426254	0.0027075157383606	0	0.0060896313576595	0	0	0	8.83785	0.0090706335342384
BMT164D9	0.0464213025918826	29.7597077545772	0	0	0	0	0	63.6156914135145	0	0	0	0	0	0	6.57818	0
BMT165D1	0.661659321146467	62.7905571103207	0	0	0	0	0	13.9962264223403	0	0	1.84018649056318	0	1.44943281458565	0	19.25075	0.0111837705612381
BMT165D22	7.15391758186619	5.04263464087889	0	0	0	0	0	75.2912855838911	0	0	0	0	0	0	10.47968	2.03247820680067
BMT165D29	6.3853412357701	5.49314277505336	0	0	0	0	0	75.9480700461932	0	0	0.0061138965279948	0	0	0.0088194714283144	12.15666	0.0018534944934007
BMT165D8	6.50078824359958	8.78318325730194	0	0	0	0	0	68.1253780434079	0	0	0.00124270921683	0	0	0.556255118157683	16.03316	0
BMT165PRE	8.62355482105262	12.2311742877187	0	0	0	0	0	62.1000560242857	0	0	1.65288740767076	0	0.234348738803523	0.0357115821390952	14.81016	0.312118546376949
BMT166D5	14.704825626088	4.2883106802176	0	0	0.0214607672585669	0	0	60.0072508504594	0.0751881117050053	0	0.164953348340358	0.0397536299162578	0.0899637268985655	0.0015879221057023	20.60389	0.0028026825165646
BMT166PRE	6.75191795508949	25.8296087326488	0	0	0	0	0	51.3006608918482	0.494981181216926	0	0.929819101086666	0	0.273756715279377	0.0324388351949448	14.38682	0
BMT168D11	0.0415529978167324	38.4379716614008	0	0	0	0	0	42.0027488575991	0	0	0	0	0	0	19.51773	0
BMT168D18	0.231046216418797	78.9698416015793	0	0	0	0	0	11.1008831719927	0	0	0	0	0	0.0525556934937923	9.62048	0.0251978114291819
BMT168PRE	4.39208989784906	20.4932296744317	0	0	0.0115282742548708	0	0	57.517830336785	0	0	0.0891221086744444	0	0.46742213785876	0.0233885362492628	17.00307	0.0023156144831598
BMT169D7	1.36664938372148	11.537927046235	0	0	0.154731732017531	0	0	53.985895217366	0.0518318518680018	0	0.385210429610549	0	0	0.112761991766041	32.40499	0
BMT169PRE	0.717495861825494	5.03098235904183	0	0	0.088047922405501	0	0	72.8116159791353	0	0	2.64011260417942	0	0	0	18.70749	0.0042597277574076
BMT170D135	2.63917022471465	39.1991144628347	0.0040504206385043	0.21009549695185	0.0061559256400176	0	0	46.6566258239362	0	0	0	0	0.431601760416138	0.0674832196247735	10.78369	0.0020162886878898
BMT170D27	13.3032497717282	1.16978732675184	0	0	0.0656175262005821	0	0	43.374736936592	0	0	0	0	0	0.0012335863266305	42.08515	0.0002258679189605
BMT170D2	3.18095414249441	34.382976037343	0	0	0.0087921150256532	0	0	53.8183551303046	0	0	0.344647234140392	0	0.0272950613805807	0.106139294557337	8.12837	0.0024805340197767
BMT170D55	0.0609678900798606	34.6103597878734	0.0003513079051222	0	0.0032815352046651	0	0	45.1619486081156	0.0035130790512229	0	0.0019561462898855	0	0	0	20.15729	0.0003193708228384
BMT170PRE	4.5232434278668	26.2960034881724	0	0	0	0	0	55.5434151937732	0	0	0.677763003224548	0	0.45142181429897	0.0411959171984749	12.46086	0.0060927238355585
BMT171D0	3.4724519051267	36.0752985793594	0.0624329385164643	0	0.0048733034879352	0	0	45.5104422539907	3.41558455246281	0	0.0067861889691809	0.071368846407426	2.3558642138097	0	8.91022	0.114682039089916
BMT171D23	6.75366415837398	3.3469371399135	0.026931937112365	0	0	0	0	69.4286590737595	0.119905809601359	0	0	0	1.82044081332978	0.0108901537476149	18.48687	0.005697767567053
BMT171PRE	1.53769718732387	27.1016867414238	0	0	0.0011977042723667	0	0	37.2453975037749	0.54433505034692	0	4.04506092350232	0.549901359411301	1.21285221561002	0.0331479736388109	13.83423	13.8944897145287
BMT173D2	0.959090130550259	0.19439562118555	0	0	0.0128959456776638	0	0	76.9344223078822	0	0	0.0044952492967876	0	0.0007013864151016	0	20.297	1.59700107508518
BMT173D37	0.804107576326408	0.159061064105884	0	0	0.0058075033547787	0	0	81.710645648495	0.0001240919520251	0	0	0	0	0	17.27203	0.0482221325569875
BMT173D69	3.95255679256889	6.21426627808075	0	0	0.0004192378299545	0	0	76.0370691435266	0	0	0.582766786001242	0	0	0.162105294249105	12.65879	0.392031041614822
BMT173PRE	0.187972445221652	5.51454428867863	0	0	0.0355993673069556	0	0	63.2986781818387	0	0	0.0201180568221694	0	0.0050399416710687	0.0018421855763216	30.48356	0.452635423567759
BMT174D61	0.43060892029644	42.3120487855627	0	0	0	0	0	29.8600589451601	0	0	2.35839790876222	0	1.15960894097392	0.0175221317679134	15.59667	8.26508658285947
BMT174D7	11.284279518702	4.37389358146007	0	0	0	0	0	71.2879629133084	0	0	0.0666356746789717	0	0.0560812526048847	0.0136023162373959	12.91731	0.0002351232640266
BMT174PRE	10.50381	22.71095	0	0	0	0	0	66.04664	0	0	0.33266	0	0.14917	0	0	0.25678
BMT180D0	3.99927998020595	5.85068284149834	0	0	0.0099067195466003	0	0	73.5003098646773	0.059875042525529	0	0.084462099223041	0	0.037344570645286	0.0518159052741174	16.39899	0.0073318084745726
BMT180D-6	3.81580811137934	12.0018672779851	0	0	0.0097621140300802	0	0	65.0863628293351	0.184995404059758	0	0.345267920019364	0	0.0339250178493971	0.0603529327150768	16.42026	2.04139344287411
BMT181D3	1.01293400656079	13.1326003784391	0.0191485468391734	0	0	0	0	69.2120050673398	0	0	7.4400175805339	0	1.9467318190624	0	7.22603	0.0105298452822005
BMT181PRE	0.726175819477106	35.5084969590412	0	0	0	0	0	52.6111892234711	0	0	1.21004910373511	0	0.285369507082986	0	9.65603	0.0026922503913233
BMT182D-12	3.1467790697406	25.5750659670407	0	0	0.0045520724512347	0	0	53.9145201823577	0	0	0.648310509750577	0.0037989722295231	0.364902160760008	0.0097400962008037	16.3222	0.010133381872142
BMT182D-13	16.2745350208209	13.9306565709567	0	0	0	0	0	59.3689405676191	0	0	0.115593221513779	0	0	0.0331983947528511	10.27461	0.0024764207977802
BMT183D5	2.52908963074959	17.5783769362313	0	0	0.11461761838093	0	0	64.3071219646804	0.0488529904152167	0	0.931868012057866	0	0	0.0217447560209212	14.45808	0.0102479219956977
BMT183D7	6.6965684787628	13.82147447169	0	0	0.0649355675987123	0	0	62.8351548262487	3.32946175408857	0	1.13231005816065	0	1.16490716014847	0.129451965896897	10.81504	0.010675439419813
BMT184PRE	2.62898529419653	18.1518672669277	0	0	0	0	0	46.0527523931254	0	0	3.18592916266992	0	0.320727636345294	0.007871034925581	14.81564	14.8362193598349
BMT185D0	9.53664181392757	14.7118199683557	0	0	0.0043933257716445	0	0	35.626293505592	0	0	18.2973450143703	0	1.75026570641315	0.0436476495400857	15.9976	4.03199782758807
BMT185PRE	9.9497917682772	13.7725562989714	0	0	0.005991537568347	0	0	27.1681794600583	0.0128697538285615	0	34.4077990682532	0.0021865668712071	0.71531727400033	0.003968532785931	13.91469	0.0466582379604037
