Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT142pre_deduped_R1	37.7135006639797	45.0	151.0	151	18.181818181818183	27807637.0
BMT142pre_deduped_R2	36.34336375293289	45.0	151.0	151	18.181818181818183	27807637.0
BMT144D207_deduped_R1	48.497433251837876	40.0	151.0	151	18.181818181818183	25136353.0
BMT144D207_deduped_R2	47.76044479201778	40.0	151.0	151	18.181818181818183	25136353.0
BMT144PRE_deduped_R1	48.33101749193239	46.0	151.0	151	9.090909090909092	45880824.0
BMT144PRE_deduped_R2	47.23116418673756	46.0	151.0	151	18.181818181818183	45880824.0
BMT146D142_deduped_R1	39.33245598229138	44.0	151.0	151	18.181818181818183	44415278.0
BMT146D142_deduped_R2	38.73938365177169	44.0	151.0	151	18.181818181818183	44415278.0
BMT146D2_deduped_R1	25.34861135546113	44.0	151.0	151	18.181818181818183	16872495.0
BMT146D2_deduped_R2	23.811725916016243	43.0	151.0	151	18.181818181818183	16872495.0
BMT146D42_deduped_R1	41.68454837500577	47.0	151.0	151	18.181818181818183	16739734.0
BMT146D42_deduped_R2	39.36685951139679	46.0	151.0	151	18.181818181818183	16739734.0
BMT146D52_deduped_R1	15.573668251294308	43.0	151.0	151	18.181818181818183	6473606.0
BMT146D52_deduped_R2	14.946308509911404	43.0	151.0	151	18.181818181818183	6473606.0
BMT146D57_deduped_R1	32.003449879934664	43.0	151.0	151	18.181818181818183	28101895.0
BMT146D57_deduped_R2	31.290576176634616	43.0	151.0	151	18.181818181818183	28101895.0
BMT146D69_deduped_R1	43.99882373530848	43.0	151.0	151	18.181818181818183	41272356.0
BMT146D69_deduped_R2	43.165327824714616	43.0	151.0	151	18.181818181818183	41272356.0
BMT146pre_deduped_R1	28.543250022068705	45.0	151.0	151	18.181818181818183	16425355.0
