Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D17010D398_2	29.88788869702617	49.0	120.77286575625855	147	9.090909090909092	31833782.0
D17010D64_1	33.74491920557597	44.0	135.99233970388832	150	9.090909090909092	26180189.0
D17010D64_2	32.373257982599895	44.0	135.9618144467941	147	9.090909090909092	26180189.0
D17010D8_1	35.620722093110885	45.0	125.32166749350928	147	9.090909090909092	24188400.0
D17010D8_2	33.929638882281495	45.0	125.34250384481818	147	9.090909090909092	24188400.0
D17010PRE_1	67.10579416300871	38.0	134.9311565781053	150	27.27272727272727	14992805.0
D17010PRE_2	64.15562586451273	38.0	134.94683156353997	147	27.27272727272727	14992805.0
D18423D109_1	49.76552696368363	41.0	141.06350576369786	150	9.090909090909092	46975311.0
D18423D109_2	45.89174182396668	41.0	141.00562137843005	150	9.090909090909092	46975311.0
D18423D13_1	50.934298495868816	43.0	128.41015082207244	147	27.27272727272727	15342383.0
D18423D13_2	49.02065082715984	43.0	128.31969688150792	147	18.181818181818183	15342383.0
D18423D180_1	22.496381890743663	43.0	124.89278423803758	147	9.090909090909092	21465855.0
D18423D180_2	20.988203693451908	43.0	124.98459120309906	147	9.090909090909092	21465855.0
D18423D19_1	41.46736347952118	43.0	133.55852779905254	147	9.090909090909092	23085517.0
D18423D19_2	39.87075034344796	43.0	133.52414992482082	147	9.090909090909092	23085517.0
D18423D28_1	47.05667939508902	49.0	136.27764544717522	147	18.181818181818183	29624037.0
D18423D28_2	46.204214033134114	49.0	136.27361247219613	147	18.181818181818183	29624037.0
D18423D354_1	22.800168377618206	44.0	130.067617167463	147	9.090909090909092	27607131.0
D18423D354_2	21.69737385188408	44.0	130.04053941715276	147	9.090909090909092	27607131.0
D18423D54_1	36.901230551216045	46.0	130.5545031631228	151	18.181818181818183	38824765.0
D18423D54_2	35.52271107173793	45.0	130.92988580870997	151	18.181818181818183	38824765.0
D18423D5_1	48.979749513792456	47.0	131.32147067356473	147	9.090909090909092	28836338.0
D18423D5_2	46.3509854575724	47.0	131.28004058629082	147	9.090909090909092	28836338.0
D18423D92_1	37.42197600392748	45.0	138.28611405116715	150	9.090909090909092	25924487.0
D18423D92_2	36.22873736256431	45.0	138.2558246186318	147	9.090909090909092	25924487.0
D18423PRE_1	31.91098662578544	46.0	135.7535641743993	147	9.090909090909092	29802554.0
D18423PRE_2	28.74597108234444	46.0	135.73273008749518	147	9.090909090909092	29802554.0
D18594D5_1	67.49746185777943	38.0	132.4161275220171	147	18.181818181818183	26218845.0
D18594D5_2	63.173968759912285	38.0	132.51273841391563	147	18.181818181818183	26218845.0
D18594PRE_1	26.61855291406006	44.0	138.22758592029606	147	9.090909090909092	23822660.0
D18594PRE_2	25.884410365077102	44.0	138.2178323495361	147	9.090909090909092	23822660.0
D19688D14_1	61.375481913442435	40.0	136.06242765172007	150	18.181818181818183	26026880.0
D19688D14_2	59.54736405389636	40.0	136.02607120023606	147	18.181818181818183	26026880.0
D19688D180_1	27.949463137922024	46.0	137.07503716617967	147	9.090909090909092	23989552.0
D19688D180_2	25.597594882079704	46.0	137.05107169154306	147	9.090909090909092	23989552.0
D19688D20_1	47.64941202085272	41.0	129.65780612148987	147	9.090909090909092	27182827.0
D19688D20_2	45.12384158165681	41.0	129.65404716735313	147	9.090909090909092	27182827.0
D19688D29_1	36.17755121444467	42.0	121.69715131470477	147	9.090909090909092	26268293.0
D19688D29_2	33.697112866651	42.0	121.88237911005484	147	9.090909090909092	26268293.0
D19688D364_1	26.270224292498995	43.0	136.5659048472527	150	9.090909090909092	40426116.0
D19688D364_2	24.221888591519246	43.0	136.54092035455497	147	9.090909090909092	40426116.0
D19688D5_1	44.4611255259854	43.0	139.50346525478204	150	9.090909090909092	30883732.0
D19688D5_2	42.03803291053841	43.0	139.44580347349213	150	9.090909090909092	30883732.0
D19688D63_1	31.425851707898673	49.0	137.6272662312483	147	9.090909090909092	29038740.0
D19688D63_2	29.3733899178047	49.0	137.60544834245562	147	9.090909090909092	29038740.0
D19688D96_1	21.719525363253567	47.0	107.64073271525403	117	9.090909090909092	45969290.0
D19688D96_2	21.1962372922997	47.0	107.61792268273014	117	9.090909090909092	45969290.0
D19688PRE_1	29.309265859310486	43.0	138.2456991241727	150	9.090909090909092	29040771.0
D19688PRE_2	28.087240556968325	43.0	138.2290576927176	150	9.090909090909092	29040771.0
D19754D-1_1	50.23763481824337	44.0	133.44378928224404	147	18.181818181818183	30725555.0
D19754D-1_2	48.25642638514269	44.0	133.40070456009664	147	9.090909090909092	30725555.0
D19754D-9_1	47.21535260396787	43.0	131.69947523919404	147	9.090909090909092	26356008.0
D19754D-9_2	45.07122371078375	43.0	131.6819139302128	147	9.090909090909092	26356008.0
D19754D110_1	62.75219261419843	35.0	135.26244907813174	150	27.27272727272727	15375516.0
D19754D110_2	60.57278896225642	35.0	135.18179754097358	147	27.27272727272727	15375516.0
D19754D12_1	63.3502900243166	44.0	130.80897235548917	147	18.181818181818183	21415246.0
D19754D12_2	60.71062499753716	44.0	130.78355873194266	147	18.181818181818183	21415246.0
