Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D17010PRE_trimmed_2	65.35019715456437	38.0	134.91801748077737	147	27.27272727272727	14999905.0
D18423D109_trimmed_1	50.691114297948744	41.0	141.0635407770761	150	18.181818181818183	46990250.0
D18423D109_trimmed_2	47.1187651653681	41.0	140.98596266246722	150	9.090909090909092	46990250.0
D18423D13_trimmed_1	51.981563948479916	43.0	128.4056704441443	147	27.27272727272727	15351249.0
D18423D13_trimmed_2	50.34043275976509	43.0	128.28866250557203	147	27.27272727272727	15351249.0
D18423D180_trimmed_1	23.003522560486374	43.0	124.89360856424028	147	9.090909090909092	21477772.0
D18423D180_trimmed_2	21.657578098754186	43.0	124.96461499824098	147	9.090909090909092	21477772.0
D18423D19_trimmed_1	42.176938007475414	43.0	133.5567232977777	147	9.090909090909092	23099847.0
D18423D19_trimmed_2	40.81665909587907	43.0	133.50226163835632	147	9.090909090909092	23099847.0
D18423D28_trimmed_1	47.83522935690823	49.0	136.27579280938912	147	18.181818181818183	29639123.0
D18423D28_trimmed_2	47.23941725899334	49.0	136.24869150143206	147	18.181818181818183	29639123.0
D18423D354_trimmed_1	23.234523029229152	44.0	130.06791027127645	147	9.090909090909092	27616441.0
D18423D354_trimmed_2	22.347027861872874	44.0	130.02442472583633	147	9.090909090909092	27616441.0
D18423D54_trimmed_1	18.700011270123923	44.0	122.09383938328375	147	18.181818181818183	15796438.0
D18423D54_trimmed_2	15.902547338206645	42.0	122.96461284499708	147	18.181818181818183	15796438.0
D18423D5_trimmed_1	50.06136489020084	47.0	131.31898888974024	147	18.181818181818183	28856121.0
D18423D5_trimmed_2	47.954545452381815	47.0	131.25629012991732	147	9.090909090909092	28856121.0
D18423D92_trimmed_1	38.00083768997607	45.0	138.28480710785757	150	9.090909090909092	25937267.0
D18423D92_trimmed_2	37.06192728179046	45.0	138.23450816926857	147	9.090909090909092	25937267.0
D18423PRE_trimmed_1	32.59216954407454	46.0	135.75222616669583	147	9.090909090909092	29813019.0
D18423PRE_trimmed_2	29.696393505709437	46.0	135.7138465581094	147	9.090909090909092	29813019.0
D18594D5_trimmed_1	68.60095340853522	38.0	132.3938627864019	147	18.181818181818183	26253054.0
D18594D5_trimmed_2	65.0469228309077	38.0	132.46549510011292	147	18.181818181818183	26253054.0
D18594PRE_trimmed_1	27.012333709008487	44.0	138.2281220456878	147	9.090909090909092	23832747.0
D18594PRE_trimmed_2	26.400263905821944	44.0	138.19870323802792	147	9.090909090909092	23832747.0
D19688D14_trimmed_1	62.10211576489541	40.0	136.04427670208278	150	18.181818181818183	26148831.0
D19688D14_trimmed_2	60.561193090410065	40.0	135.98663515780112	147	18.181818181818183	26148831.0
D19688D180_trimmed_1	28.485442347693848	46.0	137.0741568191513	147	9.090909090909092	23997847.0
D19688D180_trimmed_2	26.371297357815266	46.0	137.02949818789995	147	9.090909090909092	23997847.0
D19688D20_trimmed_1	48.64468135976093	41.0	129.6491238414184	147	9.090909090909092	27204493.0
D19688D20_trimmed_2	46.589410269965256	41.0	129.6255643507122	147	9.090909090909092	27204493.0
D19688D29_trimmed_1	36.99555695039426	42.0	121.70202723229632	147	9.090909090909092	26283865.0
D19688D29_trimmed_2	34.85614411561798	42.0	121.86119438674639	147	9.090909090909092	26283865.0
D19688D364_trimmed_1	26.83369996688799	43.0	136.56454063737533	150	9.090909090909092	40441133.0
D19688D364_trimmed_2	25.11032410030745	43.0	136.5219881203625	147	9.090909090909092	40441133.0
